Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost
6245,CA-2017-112305,11/20/2017,11/25/2017,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,"119,04",6,0,"30,9504","4,71"
6246,CA-2017-112305,11/20/2017,11/25/2017,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak","22,14",3,0,"6,4206","19,99"
6247,CA-2017-112305,11/20/2017,11/25/2017,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,"13,98",2,0,"6,0114","1,79"
6248,CA-2019-121580,5/29/2019,6/4/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,"43,41",1,0,"19,9686","2,27"
6249,CA-2019-121580,5/29/2019,6/4/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,"6,24",3,0,"2,6208","2,5"
6250,CA-2019-121580,5/29/2019,6/4/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,"465,16",2,0,"120,9416","8,99"
6251,CA-2019-121580,5/29/2019,6/4/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","7,98",1,0,"3,99","10,91"
6252,CA-2016-101147,12/2/2016,12/4/2016,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,"2,394",1,"0,8","-6,3441","5,14"
6253,CA-2016-165806,4/7/2016,4/7/2016,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,"58,32",9,0,"27,9936","19,99"
6254,CA-2016-165806,4/7/2016,4/7/2016,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,"200,97",3,0,"50,2425","3,5"
6255,CA-2017-151624,9/8/2017,9/14/2017,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,36116,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,"21,36",8,0,"8,1168","4,53"
6256,CA-2019-139444,9/9/2019,9/15/2019,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Plano,Texas,75023,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,"9,856",4,"0,2","3,4496","0,88"
6257,CA-2017-133977,9/6/2017,9/8/2017,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,33319,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,"3,444",1,"0,7","-2,5256","4,9"
6258,CA-2019-141425,11/2/2019,11/6/2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Columbus,Ohio,43229,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,"384,592",2,"0,2","-81,7258","5,26"
6259,CA-2017-133536,3/28/2017,3/30/2017,Second Class,JH-15820,John Huston,Consumer,United States,New York City,New York,10009,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,"22,92",3,0,"11,2308","7,44"
6260,CA-2017-150441,8/13/2017,8/17/2017,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Richmond,Indiana,47374,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,"11,36",4,0,"5,5664",50
6261,CA-2017-162607,5/12/2017,5/18/2017,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,"14,592",3,"0,2","4,9248","0,49"
6262,CA-2019-103506,7/23/2019,7/27/2019,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""","41,4",4,0,"19,872","43,75"
6263,CA-2018-132479,9/24/2018,9/26/2018,First Class,MK-17905,Michael Kennedy,Corporate,United States,Rockford,Illinois,61107,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,"442,372",7,"0,8","-729,9138",50
6264,CA-2019-160724,5/5/2019,5/10/2019,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,"34,5",3,0,"15,525","43,75"
6265,US-2018-115952,10/6/2018,10/6/2018,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,"28,85",5,0,"14,425","4,9"
6266,CA-2016-146731,11/3/2016,11/8/2016,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""","3,488",2,"0,2","1,1772","7,44"
6267,CA-2016-146731,11/3/2016,11/8/2016,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,"143,856",9,"0,2","48,5514","0,49"
6268,CA-2017-115392,10/1/2017,10/4/2017,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,"311,98",2,0,"93,594","5,26"
6269,CA-2017-115392,10/1/2017,10/4/2017,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,"22,45",5,0,"10,327","19,99"
6270,CA-2019-102379,12/2/2019,12/6/2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,"39,992",1,"0,2","-7,9984","26,53"
6271,CA-2019-102379,12/2/2019,12/6/2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,"1159,056",9,"0,2","43,4646","9,69"
6272,CA-2019-102379,12/2/2019,12/6/2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,"179,9",5,0,"44,975","7,29"
6273,CA-2019-149706,12/11/2019,12/12/2019,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,60067,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,"116,312",7,"0,2","23,2624","19,99"
6274,US-2018-139087,7/17/2018,7/22/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,"12,42",3,0,"4,4712","4,42"
6275,US-2018-139087,7/17/2018,7/22/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,"428,4",3,0,"89,964","6,13"
6276,US-2018-139087,7/17/2018,7/22/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black","24,75",5,0,"10,89","5,26"
6277,US-2018-139087,7/17/2018,7/22/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,"87,71",7,0,"41,2237","1,99"
6278,US-2018-139087,7/17/2018,7/22/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,"69,52",2,0,"17,38","7,69"
6279,US-2018-139087,7/17/2018,7/22/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,"20,784",2,"0,2","-4,6764","4,1"
6280,US-2018-139087,7/17/2018,7/22/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""","12,816",3,"0,2","4,1652","0,7"
6281,CA-2019-152226,5/12/2019,5/16/2019,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,"5,904",2,"0,2","1,9926","29,7"
6282,CA-2017-116484,11/20/2017,11/26/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,"63,824",2,"0,2","9,5736","5,01"
6283,CA-2017-116484,11/20/2017,11/26/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray","141,552",3,"0,2","-26,541","5,5"
6284,CA-2018-100944,9/24/2018,9/28/2018,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","304,9",5,0,"143,303","5,57"
6285,CA-2018-100944,9/24/2018,9/28/2018,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,"563,24",5,"0,2","56,324",1
6286,CA-2018-125080,10/21/2018,10/26/2018,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","661,176",2,"0,4","-231,4116","61,76"
6287,CA-2018-121020,10/24/2018,10/31/2018,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,37087,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,"239,976",3,"0,2","17,9982","4,68"
6288,CA-2016-100090,7/8/2016,7/12/2016,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,"502,488",3,"0,2","-87,9354","2,5"
6289,CA-2016-100090,7/8/2016,7/12/2016,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","196,704",6,"0,2","68,8464","8,99"
6290,US-2017-139675,3/13/2017,3/18/2017,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,"915,136",4,"0,2","102,9528","1,49"
6291,US-2017-139675,3/13/2017,3/18/2017,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,"327,76",8,0,"91,7728","2,97"
6292,CA-2019-143756,12/2/2019,12/5/2019,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,"701,96",2,0,"168,4704","28,66"
6293,CA-2017-151253,4/22/2017,4/26/2017,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural","88,776",3,"0,2","7,7679","5,47"
6294,CA-2017-151253,4/22/2017,4/26/2017,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,"64,14",3,0,"16,6764","19,99"
6295,CA-2016-141152,9/16/2016,9/19/2016,First Class,RF-19345,Randy Ferguson,Corporate,United States,New York City,New York,10024,East,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders","33,552",1,"0,2","12,582",4
6296,CA-2016-141313,12/28/2016,1/1/2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,"1737,18",6,0,"503,7822",60
6297,CA-2016-141313,12/28/2016,1/1/2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size","704,25",5,0,"84,51","8,99"
6298,CA-2016-141313,12/28/2016,1/1/2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,"141,76",4,0,"66,6272","4,62"
6299,CA-2016-169852,10/21/2016,10/26/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,"36,36",3,"0,2","12,2715","4,8"
6300,CA-2019-107314,11/30/2019,12/3/2019,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,"25,83",3,0,"9,5571","5,81"
6301,US-2016-161305,6/6/2016,6/12/2016,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","24,588",3,"0,8","-38,1114","1,99"
6302,US-2016-161305,6/6/2016,6/12/2016,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","13,984",2,"0,2","4,7196","5,99"
6303,CA-2019-166919,11/23/2019,11/27/2019,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Dallas,Texas,75220,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,"195,96",5,"0,2","19,596","5,99"
6304,CA-2019-162712,6/18/2019,6/20/2019,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,"74,352",3,"0,2","23,235","5,59"
6305,CA-2019-107552,5/5/2019,5/5/2019,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,"6,68",1,0,"3,2064","4,5"
6306,CA-2018-163328,11/4/2018,11/6/2018,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,"17,584",7,"0,2","-4,1762","2,99"
6307,CA-2018-163328,11/4/2018,11/6/2018,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","104,784",1,"0,2","-14,4078","3,3"
6308,CA-2018-163328,11/4/2018,11/6/2018,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,"47,952",3,"0,2","16,7832","7,01"
6309,CA-2018-163328,11/4/2018,11/6/2018,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,"650,352",3,"0,2","-97,5528","1,49"
6310,CA-2018-163328,11/4/2018,11/6/2018,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","629,184",8,"0,2","228,0792","11,17"
6311,CA-2018-163328,11/4/2018,11/6/2018,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,"15,176",1,"0,2","5,3116","6,25"
6312,CA-2016-112837,9/11/2016,9/16/2016,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","127,95",3,0,"21,7515","2,58"
6313,CA-2019-120019,2/16/2019,2/21/2019,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,"579,51",3,0,"81,1314","0,5"
6314,CA-2019-120019,2/16/2019,2/21/2019,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia","14,99",1,0,"7,3451","3,99"
6315,CA-2016-100762,11/24/2016,11/29/2016,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue","151,92",4,0,"45,576","5,44"
6316,CA-2016-100762,11/24/2016,11/29/2016,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","196,62",2,0,"96,3438","74,35"
6317,CA-2016-100762,11/24/2016,11/29/2016,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,"144,12",3,0,"69,1776","2,82"
6318,CA-2016-100762,11/24/2016,11/29/2016,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","15,96",2,0,"7,98","51,94"
6319,CA-2019-161459,11/25/2019,11/29/2019,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,"39,96",5,"0,2","3,4965","58,72"
6320,CA-2019-161459,11/25/2019,11/29/2019,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages","34,08",6,0,"15,336","11,64"
6321,CA-2019-160017,9/28/2019,10/2/2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,"10,368",2,"0,2","3,6288","14,45"
6322,CA-2016-123316,10/13/2016,10/17/2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,10550,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"7,752",3,"0,2","2,8101","13,99"
6323,CA-2016-141299,6/3/2016,6/7/2016,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,"15,28",2,0,"7,4872","6,89"
6324,CA-2016-104402,6/17/2016,6/23/2016,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,"65,97",3,0,"31,0059","26,2"
6325,CA-2017-110289,10/29/2017,11/2/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,"33,4",5,0,"16,032","1,99"
6326,CA-2017-110289,10/29/2017,11/2/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White","210,84",4,0,"103,3116","24,49"
